budget,seed_id,seed,pair_id,expected_verdict,safety_category,mutation_operator,verdict,runtime_ms,counterexample
2048,5,26572047,yieldvault_unsafe_behavior_01_change_call_recipient,Unsafe,behavior,change_call_recipient,Unsafe,0.4705,"{""active"": false, ""amount"": 51046, ""balance"": 284575, ""call_ok"": true, ""limit"": 36878, ""owner_zero"": false, ""sender_owner"": true, ""total"": 909588}"
2048,5,26572048,yieldvault_unsafe_behavior_02_external_call_order_change,Unsafe,behavior,external_call_order_change,Unsafe,0.5315,"{""active"": false, ""amount"": 56261, ""balance"": 374265, ""call_ok"": true, ""limit"": 32896, ""owner_zero"": false, ""sender_owner"": true, ""total"": 586085}"
2048,5,26572049,yieldvault_unsafe_behavior_03_success_to_revert,Unsafe,behavior,success_to_revert,Unsafe,0.4707,"{""active"": true, ""amount"": 11911, ""balance"": 534737, ""call_ok"": true, ""limit"": 60977, ""owner_zero"": true, ""sender_owner"": false, ""total"": 555728}"
2048,5,26572050,stakepool_safe_01_rename_internal_state_variable,Safe,safe,rename_internal_state_variable,Safe,0.0,
2048,5,26572051,stakepool_safe_02_rename_local_variable,Safe,safe,rename_local_variable,Safe,18.1266,
2048,5,26572052,stakepool_safe_03_equivalent_expression_refactor,Safe,safe,equivalent_expression_refactor,Safe,18.365,
2048,5,26572053,stakepool_unsafe_behavior_01_conditional_state_update,Unsafe,behavior,conditional_state_update,Unknown,0.5357,
2048,5,26572054,stakepool_unsafe_behavior_02_conditional_event,Unsafe,behavior,conditional_event,Unknown,0.4762,
2048,5,26572055,stakepool_unsafe_behavior_03_revert_data_change,Unsafe,behavior,revert_data_change,Safe,18.9401,
2048,5,26572056,delegatedstake_safe_01_equivalent_expression_refactor,Safe,safe,equivalent_expression_refactor,Safe,18.0198,
2048,5,26572057,delegatedstake_safe_02_extract_internal_function,Safe,safe,extract_internal_function,Safe,17.7861,
2048,5,26572058,delegatedstake_safe_03_commute_independent_writes,Safe,safe,commute_independent_writes,Safe,17.6705,
2048,5,26572059,delegatedstake_unsafe_behavior_01_unsupported_hash_return,Unsafe,behavior,unsupported_hash_return,Unknown,0.4848,
2048,5,26572060,delegatedstake_unsafe_behavior_02_arithmetic_operator_change,Unsafe,behavior,arithmetic_operator_change,Unsafe,0.5006,"{""active"": true, ""amount"": 16581, ""balance"": 135201, ""call_ok"": false, ""limit"": 47669, ""owner_zero"": false, ""sender_owner"": false, ""total"": 382921}"
2048,5,26572061,delegatedstake_unsafe_behavior_03_comparison_operator_change,Unsafe,behavior,comparison_operator_change,Safe,17.1641,
2048,5,26572062,ballotbox_safe_01_append_state_variable,Safe,safe,append_state_variable,Safe,0.0,
2048,5,26572063,ballotbox_safe_02_add_function,Safe,safe,add_function,Safe,0.0,
2048,5,26572064,ballotbox_safe_03_add_event,Safe,safe,add_event,Safe,0.0,
2048,5,26572065,ballotbox_unsafe_behavior_01_omit_state_update,Unsafe,behavior,omit_state_update,Unsafe,0.363,"{""active"": true, ""amount"": 39511, ""balance"": 911942, ""call_ok"": false, ""limit"": 43469, ""owner_zero"": false, ""sender_owner"": false, ""total"": 325258}"
2048,5,26572066,ballotbox_unsafe_behavior_02_wrong_state_variable,Unsafe,behavior,wrong_state_variable,Unsafe,0.5163,"{""active"": true, ""amount"": 3504, ""balance"": 656492, ""call_ok"": true, ""limit"": 40643, ""owner_zero"": false, ""sender_owner"": true, ""total"": 507068}"
2048,5,26572067,ballotbox_unsafe_behavior_03_return_value_change,Unsafe,behavior,return_value_change,Unsafe,0.4781,"{""active"": true, ""amount"": 18910, ""balance"": 603041, ""call_ok"": false, ""limit"": 32313, ""owner_zero"": false, ""sender_owner"": true, ""total"": 369990}"
2048,5,26572068,governancevote_safe_01_add_function,Safe,safe,add_function,Safe,0.0,
2048,5,26572069,governancevote_safe_02_add_event,Safe,safe,add_event,Safe,0.0,
2048,5,26572070,governancevote_safe_03_rename_internal_state_variable,Safe,safe,rename_internal_state_variable,Safe,0.0,
2048,5,26572071,governancevote_unsafe_behavior_01_omit_event,Unsafe,behavior,omit_event,Unsafe,0.4857,"{""active"": true, ""amount"": 23601, ""balance"": 81009, ""call_ok"": true, ""limit"": 59482, ""owner_zero"": true, ""sender_owner"": false, ""total"": 529266}"
2048,5,26572072,governancevote_unsafe_behavior_02_remove_require,Unsafe,behavior,remove_require,Unsafe,0.311,"{""active"": false, ""amount"": 38533, ""balance"": 648506, ""call_ok"": true, ""limit"": 54608, ""owner_zero"": false, ""sender_owner"": true, ""total"": 116282}"
2048,5,26572073,governancevote_unsafe_behavior_03_change_revert_condition,Unsafe,behavior,change_revert_condition,Unsafe,0.307,"{""active"": true, ""amount"": 60184, ""balance"": 740630, ""call_ok"": false, ""limit"": 63157, ""owner_zero"": false, ""sender_owner"": false, ""total"": 305622}"
2048,5,26572074,assetregistry_safe_01_extract_internal_function,Safe,safe,extract_internal_function,Safe,15.4943,
2048,5,26572075,assetregistry_safe_02_commute_independent_writes,Safe,safe,commute_independent_writes,Safe,16.3288,
2048,5,26572076,assetregistry_safe_03_valid_domain_guard,Safe,safe,valid_domain_guard,Safe,18.9091,
2048,5,26572077,assetregistry_unsafe_behavior_01_remove_access_modifier,Unsafe,behavior,remove_access_modifier,Unsafe,0.5221,"{""active"": false, ""amount"": 33303, ""balance"": 337710, ""call_ok"": true, ""limit"": 46781, ""owner_zero"": false, ""sender_owner"": false, ""total"": 802640}"
2048,5,26572078,assetregistry_unsafe_behavior_02_change_call_recipient,Unsafe,behavior,change_call_recipient,Unsafe,0.5536,"{""active"": true, ""amount"": 7381, ""balance"": 698266, ""call_ok"": true, ""limit"": 17892, ""owner_zero"": false, ""sender_owner"": true, ""total"": 782243}"
2048,5,26572079,assetregistry_unsafe_behavior_03_external_call_order_change,Unsafe,behavior,external_call_order_change,Unsafe,0.5507,"{""active"": false, ""amount"": 55319, ""balance"": 762644, ""call_ok"": true, ""limit"": 7151, ""owner_zero"": false, ""sender_owner"": true, ""total"": 632004}"
2048,5,26572080,claimregistry_safe_01_commute_independent_writes,Safe,safe,commute_independent_writes,Safe,18.5126,
2048,5,26572081,claimregistry_safe_02_valid_domain_guard,Safe,safe,valid_domain_guard,Safe,18.8263,
2048,5,26572082,claimregistry_safe_03_consume_storage_gap,Safe,safe,consume_storage_gap,Safe,0.0,
2048,5,26572083,claimregistry_unsafe_behavior_01_success_to_revert,Unsafe,behavior,success_to_revert,Unsafe,0.5423,"{""active"": true, ""amount"": 443, ""balance"": 963584, ""call_ok"": true, ""limit"": 55517, ""owner_zero"": true, ""sender_owner"": true, ""total"": 456417}"
2048,5,26572084,claimregistry_unsafe_behavior_02_conditional_state_update,Unsafe,behavior,conditional_state_update,Unknown,0.4382,
2048,5,26572085,claimregistry_unsafe_behavior_03_conditional_event,Unsafe,behavior,conditional_event,Unknown,0.4395,
2048,5,26572086,rolemanager_safe_01_rename_internal_state_variable,Safe,safe,rename_internal_state_variable,Safe,0.0,
2048,5,26572087,rolemanager_safe_02_rename_local_variable,Safe,safe,rename_local_variable,Safe,18.471,
2048,5,26572088,rolemanager_safe_03_equivalent_expression_refactor,Safe,safe,equivalent_expression_refactor,Safe,17.4653,
2048,5,26572089,rolemanager_unsafe_behavior_01_revert_data_change,Unsafe,behavior,revert_data_change,Safe,18.1495,
2048,5,26572090,rolemanager_unsafe_behavior_02_unsupported_hash_return,Unsafe,behavior,unsupported_hash_return,Unknown,0.4886,
2048,5,26572091,rolemanager_unsafe_behavior_03_arithmetic_operator_change,Unsafe,behavior,arithmetic_operator_change,Unsafe,0.6356,"{""active"": true, ""amount"": 568, ""balance"": 773354, ""call_ok"": true, ""limit"": 12006, ""owner_zero"": true, ""sender_owner"": false, ""total"": 366177}"
2048,5,26572092,permissionbook_safe_01_rename_internal_state_variable,Safe,safe,rename_internal_state_variable,Safe,0.0,
2048,5,26572093,permissionbook_safe_02_rename_local_variable,Safe,safe,rename_local_variable,Safe,18.5276,
2048,5,26572094,permissionbook_safe_03_equivalent_expression_refactor,Safe,safe,equivalent_expression_refactor,Safe,18.393,
2048,5,26572095,permissionbook_unsafe_behavior_01_comparison_operator_change,Unsafe,behavior,comparison_operator_change,Safe,18.2705,
2048,5,26572096,permissionbook_unsafe_behavior_02_omit_state_update,Unsafe,behavior,omit_state_update,Unsafe,0.4903,"{""active"": true, ""amount"": 36731, ""balance"": 1038600, ""call_ok"": false, ""limit"": 64275, ""owner_zero"": false, ""sender_owner"": false, ""total"": 232665}"
2048,5,26572097,permissionbook_unsafe_behavior_03_wrong_state_variable,Unsafe,behavior,wrong_state_variable,Unsafe,0.4932,"{""active"": true, ""amount"": 52895, ""balance"": 509391, ""call_ok"": false, ""limit"": 64124, ""owner_zero"": false, ""sender_owner"": false, ""total"": 930171}"
2048,5,26572098,escrowdesk_safe_01_append_state_variable,Safe,safe,append_state_variable,Safe,0.0,
2048,5,26572099,escrowdesk_safe_02_add_function,Safe,safe,add_function,Safe,0.0,
2048,5,26572100,escrowdesk_safe_03_add_event,Safe,safe,add_event,Safe,0.0,
2048,5,26572101,escrowdesk_unsafe_behavior_01_return_value_change,Unsafe,behavior,return_value_change,Unsafe,0.5557,"{""active"": true, ""amount"": 14956, ""balance"": 398915, ""call_ok"": true, ""limit"": 28451, ""owner_zero"": true, ""sender_owner"": true, ""total"": 946369}"
2048,5,26572102,escrowdesk_unsafe_behavior_02_omit_event,Unsafe,behavior,omit_event,Unsafe,0.589,"{""active"": true, ""amount"": 31345, ""balance"": 598146, ""call_ok"": false, ""limit"": 60210, ""owner_zero"": false, ""sender_owner"": false, ""total"": 948493}"
2048,5,26572103,escrowdesk_unsafe_behavior_03_remove_require,Unsafe,behavior,remove_require,Unsafe,0.5146,"{""active"": false, ""amount"": 54015, ""balance"": 925220, ""call_ok"": false, ""limit"": 64487, ""owner_zero"": false, ""sender_owner"": false, ""total"": 217330}"
2048,5,26572104,milestoneescrow_safe_01_consume_storage_gap,Safe,safe,consume_storage_gap,Safe,0.0,
2048,5,26572105,milestoneescrow_safe_02_append_state_variable,Safe,safe,append_state_variable,Safe,0.0,
2048,5,26572106,milestoneescrow_safe_03_add_function,Safe,safe,add_function,Safe,0.0,
2048,5,26572107,milestoneescrow_unsafe_behavior_01_change_revert_condition,Unsafe,behavior,change_revert_condition,Unsafe,0.5029,"{""active"": true, ""amount"": 4089, ""balance"": 343979, ""call_ok"": false, ""limit"": 44489, ""owner_zero"": false, ""sender_owner"": false, ""total"": 779905}"
2048,5,26572108,milestoneescrow_unsafe_behavior_02_remove_access_modifier,Unsafe,behavior,remove_access_modifier,Unsafe,0.502,"{""active"": false, ""amount"": 5391, ""balance"": 521018, ""call_ok"": true, ""limit"": 33030, ""owner_zero"": true, ""sender_owner"": false, ""total"": 968005}"
2048,5,26572109,milestoneescrow_unsafe_behavior_03_change_call_recipient,Unsafe,behavior,change_call_recipient,Unsafe,0.5308,"{""active"": true, ""amount"": 58959, ""balance"": 345410, ""call_ok"": true, ""limit"": 52955, ""owner_zero"": false, ""sender_owner"": true, ""total"": 650390}"
2048,5,26572110,crowdfund_safe_01_extract_internal_function,Safe,safe,extract_internal_function,Safe,19.1126,
2048,5,26572111,crowdfund_safe_02_commute_independent_writes,Safe,safe,commute_independent_writes,Safe,17.3355,
2048,5,26572112,crowdfund_safe_03_valid_domain_guard,Safe,safe,valid_domain_guard,Safe,18.0958,
2048,5,26572113,crowdfund_unsafe_behavior_01_external_call_order_change,Unsafe,behavior,external_call_order_change,Unsafe,0.5692,"{""active"": false, ""amount"": 20155, ""balance"": 551901, ""call_ok"": true, ""limit"": 3642, ""owner_zero"": false, ""sender_owner"": true, ""total"": 218166}"
2048,5,26572114,crowdfund_unsafe_behavior_02_success_to_revert,Unsafe,behavior,success_to_revert,Unsafe,0.525,"{""active"": true, ""amount"": 6121, ""balance"": 306099, ""call_ok"": false, ""limit"": 50599, ""owner_zero"": false, ""sender_owner"": false, ""total"": 435671}"
2048,5,26572115,crowdfund_unsafe_behavior_03_conditional_state_update,Unsafe,behavior,conditional_state_update,Unknown,0.4523,
2048,5,26572116,campaignvault_safe_01_equivalent_expression_refactor,Safe,safe,equivalent_expression_refactor,Safe,17.2205,
2048,5,26572117,campaignvault_safe_02_extract_internal_function,Safe,safe,extract_internal_function,Safe,19.1403,
2048,5,26572118,campaignvault_safe_03_commute_independent_writes,Safe,safe,commute_independent_writes,Safe,17.6658,
2048,5,26572119,campaignvault_unsafe_behavior_01_conditional_event,Unsafe,behavior,conditional_event,Unknown,0.5144,
2048,5,26572120,campaignvault_unsafe_behavior_02_revert_data_change,Unsafe,behavior,revert_data_change,Safe,17.4877,
2048,5,26572121,campaignvault_unsafe_behavior_03_unsupported_hash_return,Unsafe,behavior,unsupported_hash_return,Unknown,0.5382,
2048,5,26572122,markethub_safe_01_rename_internal_state_variable,Safe,safe,rename_internal_state_variable,Safe,0.0,
2048,5,26572123,markethub_safe_02_rename_local_variable,Safe,safe,rename_local_variable,Safe,13.9974,
2048,5,26572124,markethub_safe_03_equivalent_expression_refactor,Safe,safe,equivalent_expression_refactor,Safe,12.0892,
2048,5,26572125,markethub_unsafe_behavior_01_arithmetic_operator_change,Unsafe,behavior,arithmetic_operator_change,Unsafe,0.4174,"{""active"": true, ""amount"": 50096, ""balance"": 908926, ""call_ok"": false, ""limit"": 57400, ""owner_zero"": true, ""sender_owner"": false, ""total"": 678552}"
2048,5,26572126,markethub_unsafe_behavior_02_comparison_operator_change,Unsafe,behavior,comparison_operator_change,Safe,12.438,
2048,5,26572127,markethub_unsafe_behavior_03_omit_state_update,Unsafe,behavior,omit_state_update,Unsafe,0.3746,"{""active"": true, ""amount"": 42478, ""balance"": 596268, ""call_ok"": true, ""limit"": 52119, ""owner_zero"": true, ""sender_owner"": true, ""total"": 581014}"
2048,5,26572128,listingmarket_safe_01_add_function,Safe,safe,add_function,Safe,0.0,
2048,5,26572129,listingmarket_safe_02_add_event,Safe,safe,add_event,Safe,0.0,
2048,5,26572130,listingmarket_safe_03_rename_internal_state_variable,Safe,safe,rename_internal_state_variable,Safe,0.0,
2048,5,26572131,listingmarket_unsafe_behavior_01_wrong_state_variable,Unsafe,behavior,wrong_state_variable,Unsafe,0.3582,"{""active"": true, ""amount"": 2874, ""balance"": 197836, ""call_ok"": false, ""limit"": 58781, ""owner_zero"": true, ""sender_owner"": true, ""total"": 982104}"
2048,5,26572132,listingmarket_unsafe_behavior_02_return_value_change,Unsafe,behavior,return_value_change,Unsafe,0.3225,"{""active"": true, ""amount"": 17061, ""balance"": 81333, ""call_ok"": true, ""limit"": 30317, ""owner_zero"": true, ""sender_owner"": false, ""total"": 909341}"
2048,5,26572133,listingmarket_unsafe_behavior_03_omit_event,Unsafe,behavior,omit_event,Unsafe,0.3387,"{""active"": true, ""amount"": 13212, ""balance"": 705816, ""call_ok"": true, ""limit"": 48914, ""owner_zero"": false, ""sender_owner"": true, ""total"": 921337}"
2048,5,26572134,rewardpool_safe_01_append_state_variable,Safe,safe,append_state_variable,Safe,0.0,
2048,5,26572135,rewardpool_safe_02_add_function,Safe,safe,add_function,Safe,0.0,
2048,5,26572136,rewardpool_safe_03_add_event,Safe,safe,add_event,Safe,0.0,
2048,5,26572137,rewardpool_unsafe_behavior_01_remove_require,Unsafe,behavior,remove_require,Unsafe,0.397,"{""active"": false, ""amount"": 42529, ""balance"": 190315, ""call_ok"": false, ""limit"": 65191, ""owner_zero"": true, ""sender_owner"": false, ""total"": 330778}"
2048,5,26572138,rewardpool_unsafe_behavior_02_change_revert_condition,Unsafe,behavior,change_revert_condition,Unsafe,0.4265,"{""active"": true, ""amount"": 17788, ""balance"": 111397, ""call_ok"": false, ""limit"": 60756, ""owner_zero"": true, ""sender_owner"": false, ""total"": 243401}"
2048,5,26572139,rewardpool_unsafe_behavior_03_remove_access_modifier,Unsafe,behavior,remove_access_modifier,Unsafe,0.3298,"{""active"": false, ""amount"": 42796, ""balance"": 45113, ""call_ok"": true, ""limit"": 17286, ""owner_zero"": false, ""sender_owner"": false, ""total"": 136033}"
2048,5,26572140,incentivevault_safe_01_commute_independent_writes,Safe,safe,commute_independent_writes,Safe,17.1889,
2048,5,26572141,incentivevault_safe_02_valid_domain_guard,Safe,safe,valid_domain_guard,Safe,19.1315,
2048,5,26572142,incentivevault_safe_03_consume_storage_gap,Safe,safe,consume_storage_gap,Safe,0.0,
2048,5,26572143,incentivevault_unsafe_behavior_01_change_call_recipient,Unsafe,behavior,change_call_recipient,Unsafe,0.557,"{""active"": false, ""amount"": 5915, ""balance"": 69884, ""call_ok"": true, ""limit"": 37158, ""owner_zero"": true, ""sender_owner"": true, ""total"": 842315}"
2048,5,26572144,incentivevault_unsafe_behavior_02_external_call_order_change,Unsafe,behavior,external_call_order_change,Unsafe,0.4821,"{""active"": false, ""amount"": 40948, ""balance"": 956577, ""call_ok"": true, ""limit"": 27403, ""owner_zero"": false, ""sender_owner"": true, ""total"": 581589}"
2048,5,26572145,incentivevault_unsafe_behavior_03_success_to_revert,Unsafe,behavior,success_to_revert,Unsafe,0.5101,"{""active"": true, ""amount"": 31695, ""balance"": 884070, ""call_ok"": false, ""limit"": 64780, ""owner_zero"": true, ""sender_owner"": true, ""total"": 90865}"
2048,6,26672026,tokenledger_safe_01_append_state_variable,Safe,safe,append_state_variable,Safe,0.0,
2048,6,26672027,tokenledger_safe_02_add_function,Safe,safe,add_function,Safe,0.0,
2048,6,26672028,tokenledger_safe_03_add_event,Safe,safe,add_event,Safe,0.0,
2048,6,26672029,tokenledger_unsafe_behavior_01_arithmetic_operator_change,Unsafe,behavior,arithmetic_operator_change,Unsafe,0.487,"{""active"": true, ""amount"": 7145, ""balance"": 613980, ""call_ok"": false, ""limit"": 60663, ""owner_zero"": false, ""sender_owner"": true, ""total"": 573214}"
2048,6,26672030,tokenledger_unsafe_behavior_02_comparison_operator_change,Unsafe,behavior,comparison_operator_change,Safe,17.2816,
